BATCH-R3-0481,AFY_BATCH_PRODUCTION_20260821_R3,330,'13115,Georgia,Floyd,101378,Koba Electric Co,ChIJDzOWZTq7iogRzHp5ChMoxW0,,32,60,Rome,"8 Commerce Ct SE, Rome, GA 30161",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0482,AFY_BATCH_PRODUCTION_20260821_R3,1107,'27013,Minnesota,Blue Earth,70634,D & M Electric,ChIJ-x_9ijY69IcRRZ2y1pNeZaE,,32,48,Mankato,"331 Cardinal Dr, Mankato, MN 56001",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0483,AFY_BATCH_PRODUCTION_20260821_R3,2364,'49021,Utah,Iron,67141,CEDAR CITY ELECTRIC CONTRACTORS,ChIJxalVSqFhtYARzp3QE3d3Nrc,,32,60,Cedar City,"546 N 300 W, Cedar City, UT 84721",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0484,AFY_BATCH_PRODUCTION_20260821_R3,1542,'35015,New Mexico,Eddy,62509,"Loudon Electric, Llc",ChIJSdkLpKyr44YR1HjT8wwFl_g,,32,60,Artesia,"1701 E Mill Rd, Artesia, NM 88210",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0485,AFY_BATCH_PRODUCTION_20260821_R3,1428,'31019,Nebraska,Buffalo,51172,Highmark Electric,ChIJw3O8bkpRmYcRgF8Pe0T_o4Q,,32,60,Kearney,"2560 E 106th St, Kearney, NE 68847",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0486,AFY_BATCH_PRODUCTION_20260821_R3,1540,'35009,New Mexico,Curry,46655,Dick's Electric,ChIJhQ7oTwAqHYcRPFigEbKMw9U,,32,42,Melrose,"1273 NM-268, Melrose, NM 88124",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0487,AFY_BATCH_PRODUCTION_20260821_R3,2632,'55081,Wisconsin,Monroe,46572,Lydon Electric & Solar,ChIJDUtiPamb_ocRW7HFJr7a9jo,,32,60,Sparta,"3030 Riley Rd, Sparta, WI 54656",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0488,AFY_BATCH_PRODUCTION_20260821_R3,2658,'56001,Wyoming,Albany,38558,Shamrock Electric,ChIJtWLWhNadaIcRWeqrdBiJjb8,,32,60,Laramie,"32 West St, Laramie, WY 82072",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0489,AFY_BATCH_PRODUCTION_20260821_R3,1487,'31141,Nebraska,Platte,35649,Otte Electric,ChIJiU8-9D_pkIcRGlPAbTu6Ttw,,32,60,Columbus,"1260 3rd Ave, Columbus, NE 68601",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0490,AFY_BATCH_PRODUCTION_20260821_R3,1419,'31001,Nebraska,Adams,31071,Gary's Electric,ChIJw9ig5cSjmYcR6m4tGlXW62I,,32,32,Hastings,"222 W 14th St, Hastings, NE 68901",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0491,AFY_BATCH_PRODUCTION_20260821_R3,465,'16085,Idaho,Valley,12831,Tom R Bruce Electrical,ChIJkeEj7R9nplQRoHsDhQ5brp0,,32,60,McCall,"McCall, ID 83638",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0492,AFY_BATCH_PRODUCTION_20260821_R3,9070,'34027,New Jersey,Morris,0,Premier Electrical Solutions llc,ChIJTeGwfghbOAYRIe96Mb30DqA,,32,60,Roxbury Township,"51 Kenvil Ave, Succasunna, NJ 07876",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0493,AFY_BATCH_PRODUCTION_20260821_R3,2628,'55073,Wisconsin,Marathon,139432,Thor Electric Inc,ChIJd-SZcS8nAIgRPOtb_Td_2WU,,31,60,Wausau,"906 Stark St, Wausau, WI 54403",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0494,AFY_BATCH_PRODUCTION_20260821_R3,2534,'53057,Washington,Skagit,132975,All American Electric,ChIJ6_v32rcShVQRcriIEi6Ca4E,,31,60,Sedro-Woolley,"639 Sunset Park Dr #200, Sedro-Woolley, WA 98284",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0495,AFY_BATCH_PRODUCTION_20260821_R3,1893,'41043,Oregon,Linn,132843,"Norm's Electric, Inc.",ChIJwT-FZ61fwFQRUVx7GL41gTQ,,31,60,Brownsville,"279 Templeton St, Brownsville, OR 97327",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0496,AFY_BATCH_PRODUCTION_20260821_R3,1910,'42021,Pennsylvania,Cambria,128968,Dolges Electric Co,ChIJhwCxVF15y4kRWHP5N8pipy0,,31,60,Saint Benedict,"795 Theatre Rd, St Benedict, PA 15773",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
