BATCH-R2-0061,AFY_BATCH_PRODUCTION_20260820_R2,595,'18091,Indiana,LaPorte,111294,Sharp Electrical Services,ChIJIScejtsTEYgR2sVwGoSlD0A,,47,60,La Porte,"1764 E Lincolnway, La Porte, IN 46350",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0062,AFY_BATCH_PRODUCTION_20260820_R2,603,'18109,Indiana,Morgan,74967,LWC Electrical & Communications,ChIJ8WnYsLKRbIgR3CVVPKkaNmE,,47,60,Martinsville,"1210 E Washington St, Martinsville, IN 46151",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0063,AFY_BATCH_PRODUCTION_20260820_R2,580,'18053,Indiana,Grant,66524,Spencer Electrical Services LLC,ChIJ1S-jPKtvFIgRfNjWc2__D6U,,47,60,Converse,"5281 N 800 W 27, Converse, IN 46919",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0064,AFY_BATCH_PRODUCTION_20260820_R2,571,'18033,Indiana,DeKalb,44535,Hot Wire Electric,ChIJe8zcSIOMPYgR88UKL-0bEws,,47,60,Hamilton,"337 Co Rd 71, Hamilton, IN 46742",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0065,AFY_BATCH_PRODUCTION_20260820_R2,581,'18055,Indiana,Greene,31165,M & H Electric Inc,ChIJO3PqC79ObIgRYEngdaNzBaw,,47,60,Bloomfield,"6683 IN-54, Bloomfield, IN 47424",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0066,AFY_BATCH_PRODUCTION_20260820_R2,595,'18091,Indiana,LaPorte,111294,Mc Cormick Electrical Services Inc,ChIJ6fB04UMSEYgRXGF1iDqEL8g,,46,60,La Porte,"La Porte, IN 46350",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0067,AFY_BATCH_PRODUCTION_20260820_R2,92,'04007,Arizona,Gila,53801,Kinzer Electrical Contracting Llc,ChIJ6xTMsOQQLIcR4ztWz1280AU,,46,60,Payson,"Payson, AZ 85541",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0068,AFY_BATCH_PRODUCTION_20260820_R2,571,'18033,Indiana,DeKalb,44535,Seiler Electric,ChIJG6cBa34CFogRoIVKiJcxqCo,,46,60,Spencerville,"6721 Co Rd 51, Spencerville, IN 46788",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0069,AFY_BATCH_PRODUCTION_20260820_R2,457,'16069,Idaho,Nez Perce,42905,Quality Electric Services,ChIJe165YKtKoFQRzp2NZzCP7xI,,46,60,Lewiston,"Lewiston, ID 83501",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0070,AFY_BATCH_PRODUCTION_20260820_R2,431,'16013,Idaho,Blaine,25517,Pink's Electric,ChIJExEo-HqCqVQRqz7NsaIyTM8,,46,60,Ketchum,"12588 ID-75, Ketchum, ID 83340",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0071,AFY_BATCH_PRODUCTION_20260820_R2,91,'04005,Arizona,Coconino,144368,AEC Electric,ChIJf-A2O9mOLYcRsEjwwcPO3xc,,45,60,Flagstaff,"2329 E Spruce Ave, Flagstaff, AZ 86004",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0072,AFY_BATCH_PRODUCTION_20260820_R2,434,'16019,Idaho,Bonneville,135771,R & R Electric Inc,ChIJN9RRF0FfVFMRcTA5-KT1Krw,,45,60,Ammon,"4588 S Streeter Ave, Ammon, ID 83406",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0073,AFY_BATCH_PRODUCTION_20260820_R2,90,'04003,Arizona,Cochise,126332,Hoffman Electric,ChIJDQUxV90C14YR-5M8LEDDyHc,,45,60,Benson,"Benson, AZ 85602",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0074,AFY_BATCH_PRODUCTION_20260820_R2,595,'18091,Indiana,LaPorte,111294,Ampd up electrical llc,ChIJq5IdWABzEYgRfLdCq9lVTEU,,45,60,La Porte,"4633 US-6, La Porte, IN 46350",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0075,AFY_BATCH_PRODUCTION_20260820_R2,464,'16083,Idaho,Twin Falls,97539,Wonenberg Electric,ChIJzQcX3eu9rFQRqXnm5ZtPkNw,,45,60,Filer,"3841 N 2150 E, Filer, ID 83328",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0076,AFY_BATCH_PRODUCTION_20260820_R2,433,'16017,Idaho,Bonner,54420,Ron's Electric Inc,ChIJSwPy2p7XY1MRRzbmNScvaII,,45,60,Sandpoint,"1418 Lk St W, Sandpoint, ID 83864",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0077,AFY_BATCH_PRODUCTION_20260820_R2,596,'18093,Indiana,Lawrence,45568,Chad Faust Electric,ChIJpV2yulIRbIgRWpfrYdfGL94,,45,60,Bedford,"2110 33rd St, Bedford, IN 47421",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
