BATCH-R3-1161,AFY_BATCH_PRODUCTION_20260821_R3,1404,'30081,Montana,Ravalli,48582,360 Electric Florence,ChIJBX-a5ucpXFMRtHnQUplQReE,,7,53,Florence,"5439 US-93, Florence, MT 59833",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1162,AFY_BATCH_PRODUCTION_20260821_R3,2660,'56005,Wyoming,Campbell,48145,"ProElectric, Inc.",ChIJ9WbUiRu-NFMRes835-GiDpE,,7,60,Gillette,"5711 Swanson Rd, Gillette, WY 82718",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1163,AFY_BATCH_PRODUCTION_20260821_R3,1540,'35009,New Mexico,Curry,46655,Dallas Electric LLC,ChIJubqFcpm8bi4Rhx9I2c1fbsw,,7,42,Clovis,"521 Sycamore St, Clovis, NM 88101",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1164,AFY_BATCH_PRODUCTION_20260821_R3,480,'17029,Illinois,Coles,46607,Quality Electrical Contractors Inc,ChIJvxd63UYbc4gRhcs94ZldvCg,,7,47,Charleston,"17680 Bypass Rd, Charleston, IL 61920",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1165,AFY_BATCH_PRODUCTION_20260821_R3,2632,'55081,Wisconsin,Monroe,46572,Castle Light Electrical,ChIJh5z_yjlf_ocRTT-mO0Kz4FA,,7,60,Warrens,"219 Blossom Dr, Warrens, WI 54666",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1166,AFY_BATCH_PRODUCTION_20260821_R3,2376,'49047,Utah,Uintah,38278,"Swain's Electric, Inc.",ChIJyzvIo0GYT4cRHhW1HC-7hp0,,7,31,Ballard,"4141 US-40, Ballard, UT 84066",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1167,AFY_BATCH_PRODUCTION_20260821_R3,1410,'30093,Montana,Silver Bow,36118,Arc Electric Inc,ChIJjw-T0AkIW1MRnPV2LYTTM60,,7,25,Butte,"3523 Oregon Ave, Butte, MT 59701",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1168,AFY_BATCH_PRODUCTION_20260821_R3,1726,'38089,North Dakota,Stark,34013,Industrial Electric Service Inc,ChIJ27GnXMUZJlMRLCWjUy7XzYI,,7,39,Dickinson,"388 Gta Dr, Dickinson, ND 58601",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1169,AFY_BATCH_PRODUCTION_20260821_R3,1419,'31001,Nebraska,Adams,31071,A & E Electric,ChIJlwIV9H-hmYcRhp3PjLGtdbQ,,7,32,Hastings,"500 E 39th St, Hastings, NE 68901",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1170,AFY_BATCH_PRODUCTION_20260821_R3,757,'20051,Kansas,Ellis,29075,Primary Electric LLC,ChIJ34SwCgl5oYcRxHFsfwdiJ0I,,7,45,Hays,"206 E 32nd St, Hays, KS 67601",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1171,AFY_BATCH_PRODUCTION_20260821_R3,1038,'26007,Michigan,Alpena,28853,Gator Electric,ChIJbV3WoDlcM00RqsG_xZ6WTPw,,7,35,Alpena,"Alpena, MI 49707",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1172,AFY_BATCH_PRODUCTION_20260821_R3,1023,'24023,Maryland,Garrett,28370,"Deep Creek Construction, Inc. MHIC 153039 MHBR 9609",ChIJT0dq6cmrSogRORxQAeP2i7w,,7,45,Oakland,"124 Service Center Dr, Oakland, MD 21550",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1173,AFY_BATCH_PRODUCTION_20260821_R3,1881,'41013,Oregon,Crook,27564,Cooper Electric LLC,ChIJ2bkNd0IyuVQR-Nn39mH_aAA,,7,60,Prineville,"690 N Main St, Prineville, OR 97754",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1174,AFY_BATCH_PRODUCTION_20260821_R3,228,'08083,Colorado,Montezuma,26678,"TC Electric & Construction, Inc.",ChIJzUXiRL5vOYcRW3bCzaPORjQ,,7,60,Cortez,"493 N Broadway, Cortez, CO 81321",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1175,AFY_BATCH_PRODUCTION_20260821_R3,1902,'41065,Oregon,Wasco,26310,Horn Electric LLC,ChIJcUmtSwn_GEoRz7YO_TPQ0YQ,,7,60,The Dalles,"5393 Hawley Steele Rd, The Dalles, OR 97058",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1176,AFY_BATCH_PRODUCTION_20260821_R3,456,'16067,Idaho,Minidoka,22911,Probst Electric,ChIJBWZetuUvq1QRRhZkk0rK8f8,,7,40,Rupert,"290 Emery Park Dr, Rupert, ID 83350",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1177,AFY_BATCH_PRODUCTION_20260821_R3,1876,'41001,Oregon,Baker,16658,Powder River Electric Inc,ChIJNRgTwzXppFQRMjFRz-yuEqI,,7,30,Baker City,"2625 2nd St, Baker City, OR 97814",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1178,AFY_BATCH_PRODUCTION_20260821_R3,2532,'53051,Washington,Pend Oreille,14457,Clark Electric,ChIJs5wpxwwkYlMREHqhFezAu6o,,7,59,Newport,"231 N Washington Ave, Newport, WA 99156",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1179,AFY_BATCH_PRODUCTION_20260821_R3,2365,'49023,Utah,Juab,13567,Westland Electric Inc,ChIJv190np2mTYcRiIjhY-Z2cJc,,7,60,Nephi,"3310 N Old Hwy 91 #11, Nephi, UT 84648",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1180,AFY_BATCH_PRODUCTION_20260821_R3,1430,'31023,Nebraska,Butler,8507,Vandenberg Electric & Communications,ChIJExeuWVHYkIcRXrTz31-DY5w,,7,60,David City,"595 N 4th St, David City, NE 68632",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
