BATCH-R2-0421,AFY_BATCH_PRODUCTION_20260820_R2,460,'16075,Idaho,Payette,27824,"Jangula's Electrical Connections, Inc.",ChIJ9SWDFYePr1QRDejWoSkb1fY,,6,60,Payette,"1580 NW 6th Ave, Payette, ID 83661",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0422,AFY_BATCH_PRODUCTION_20260820_R2,572,'18035,Indiana,Delaware,113106,First Choice Electric,ChIJq6ruL8I8FYgRRE45aF7_Zcw,,5,57,Muncie,"3321 S Hoyt Ave, Muncie, IN 47302",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0423,AFY_BATCH_PRODUCTION_20260820_R2,582,'18059,Indiana,Hancock,90969,Simply Electric LLC,ChIJEUgwodwPQiER_k59yTa06zg,,5,60,Greenfield,"484 S 675E, Greenfield, IN 46140",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0424,AFY_BATCH_PRODUCTION_20260820_R2,593,'18085,Indiana,Kosciusko,80892,watson electric,ChIJcSeHhyiBFogRjwEVu9bnXxk,,5,60,Pierceton,"64 E M S R3E Ln, Pierceton, IN 46562",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0425,AFY_BATCH_PRODUCTION_20260820_R2,433,'16017,Idaho,Bonner,54420,Heritage North Electric,ChIJLXKVgMHXY1MRRz67iIRqr84,,5,60,Sandpoint,"817 Baldy Mountain Rd, Sandpoint, ID 83864",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0426,AFY_BATCH_PRODUCTION_20260820_R2,573,'18037,Indiana,Dubois,44016,A B Electric,ChIJOUwQ6ceObogRbspL7Kad-50,,5,60,Jasper,"120 N 500 E, Jasper, IN 47546",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0427,AFY_BATCH_PRODUCTION_20260820_R2,457,'16069,Idaho,Nez Perce,42905,Prettyman Electric,ChIJ54irEA7LoVQRsOO2Ad6aM40,,5,60,Lewiston,"307 19th St a4, Lewiston, ID 83501",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0428,AFY_BATCH_PRODUCTION_20260820_R2,583,'18061,Indiana,Harrison,40437,WJR Electrical Services,ChIJc9M_9qo3aYgRW9V3OTCB1ZA,,5,60,Ramsey,"2346 IN-64, Ramsey, IN 47166",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0429,AFY_BATCH_PRODUCTION_20260820_R2,566,'18023,Indiana,Clinton,33322,Skiles Electric,ChIJeQh0AsNqE4gRRnsyvjnsRO0,,5,60,Frankfort,"3040 W County Rd 0 N/S, Frankfort, IN 46041",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0430,AFY_BATCH_PRODUCTION_20260820_R2,450,'16053,Idaho,Jerome,26362,"Magic Electric, Plumbing, Heating + Air",ChIJ1dsVIqqfrFQRafNTWD2Taik,,5,60,Jerome,"393 Railway St, Jerome, ID 83338",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0431,AFY_BATCH_PRODUCTION_20260820_R2,431,'16013,Idaho,Blaine,25517,"C & R Electric, Inc.",ChIJPx8FXaXTq1QRLeye7tOsdA8,,5,60,Hailey,"1040 Airport Way, Hailey, ID 83333",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0432,AFY_BATCH_PRODUCTION_20260820_R2,601,'18105,Indiana,Monroe,143345,Herndon Electric Inc.,ChIJRXIJK9RibIgR7BObZHC0Ido,,4,60,Bloomington,"4850 N Mt Gilead Rd, Bloomington, IN 47408",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0433,AFY_BATCH_PRODUCTION_20260820_R2,434,'16019,Idaho,Bonneville,135771,"Wheeler Electric, Inc.",ChIJf0ITVz9ZVFMRUA4LNeEgk0k,,4,60,Idaho Falls,"469 W 16th St, Idaho Falls, ID 83402",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0434,AFY_BATCH_PRODUCTION_20260820_R2,90,'04003,Arizona,Cochise,126332,Silvics Electrical,ChIJuabXvE-30IYRnuk8lzr59V8,,4,60,Naco,"2011 W Newell St, Naco, AZ 85620",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0435,AFY_BATCH_PRODUCTION_20260820_R2,595,'18091,Indiana,LaPorte,111294,Fickel's Electrical Services,ChIJLWH2gPgZEYgRka-thm5aHIg,,4,60,La Porte,"7711 N 200 E, La Porte, IN 46350",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0436,AFY_BATCH_PRODUCTION_20260820_R2,575,'18043,Indiana,Floyd,82153,Zachary Adam's Home Services | Electrician | Southern Indiana,ChIJzz5I_KGraSERba74j228cNU,,4,60,New Albany,"555 Mt Tabor Rd, New Albany, IN 47150",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0437,AFY_BATCH_PRODUCTION_20260820_R2,580,'18053,Indiana,Grant,66524,Expert Electric,ChIJS8-ULsNUFIgRC70EvOUvkGI,,4,60,Marion,"2916 E Bocock Rd, Marion, IN 46952",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0438,AFY_BATCH_PRODUCTION_20260820_R2,92,'04007,Arizona,Gila,53801,RJC Electric,ChIJz7Tivf0QLIcRkDOLgSSHNe0,,4,60,Payson,"115 E Pine St, Payson, AZ 85541",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0439,AFY_BATCH_PRODUCTION_20260820_R2,598,'18099,Indiana,Marshall,46599,Dynamix Electric LLC,ChIJWxcebeZ3dQkRKTt-5hxB-tQ,,4,60,Bourbon,"104 W Clay St, Bourbon, IN 46504",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R2-0440,AFY_BATCH_PRODUCTION_20260820_R2,583,'18061,Indiana,Harrison,40437,Remedy Electrical Services,ChIJD-aeIVm2cEMRHc-xHxSK6KM,,4,60,New Salisbury,"9045 Oak Park Rd, New Salisbury, IN 47161",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
