BATCH-R3-0161,AFY_BATCH_PRODUCTION_20260821_R3,287,'13009,Georgia,Baldwin,44029,Stanley Electric,ChIJdwwcxK3H9ogRvu_kzhwvnJI,,50,60,Milledgeville,"280 Barrows Ferry Rd NE, Milledgeville, GA 31061",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0162,AFY_BATCH_PRODUCTION_20260821_R3,9043,'25027,Massachusetts,Worcester,0,Curran Electric LLC,ChIJT4atLzMB5IkRb08lBWIOabU,,50,60,Douglas,"2 Cross St, Douglas, MA 01516",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0163,AFY_BATCH_PRODUCTION_20260821_R3,1910,'42021,Pennsylvania,Cambria,128968,ZUNGALI'S ELECTRIC COMPANY,ChIJ233-pcGDy4kRErO8nuksrxw,,49,60,Patton,"809 5th Ave Apt. 6, Patton, PA 16668",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0164,AFY_BATCH_PRODUCTION_20260821_R3,1788,'39139,Ohio,Richland,124893,Owens Electric Co,ChIJdTAyJ-XrOYgRoV2mgnHxiKU,,49,60,Mansfield,"326 Newman St, Mansfield, OH 44902",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0165,AFY_BATCH_PRODUCTION_20260821_R3,1690,'38015,North Dakota,Burleigh,103251,Watts of Power,ChIJK_6VtMSD11IRZINUnEb5iEs,,49,60,Bismarck,"2400 E Front Ave Suite A, Bismarck, ND 58504",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0166,AFY_BATCH_PRODUCTION_20260821_R3,2668,'56021,Wyoming,Laramie,102938,"JD Electric & Fiber Optics, LLC",ChIJy5Cf7ZE9b4cRDB5TAaG0PjY,,49,60,Cheyenne,"3423 Christensen Rd, Cheyenne, WY 82009",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0167,AFY_BATCH_PRODUCTION_20260821_R3,330,'13115,Georgia,Floyd,101378,Image Electric,ChIJFy8b1LujiogR7wYfY-gJOlI,,49,60,Rome,"1461 Technology Pkwy #120, Rome, GA 30165",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0168,AFY_BATCH_PRODUCTION_20260821_R3,1370,'30013,Montana,Cascade,85029,A-H Electrical Contractors,ChIJRaK7_aBdQlMRFGvSsp6W0-Q,,49,60,Vaughn,"25 New Dracut Hill Rd, Vaughn, MT 59487",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0169,AFY_BATCH_PRODUCTION_20260821_R3,1542,'35015,New Mexico,Eddy,62509,Murrill Electric LLC,ChIJTyp40MGu44YRe8gLVVrvXxg,,49,60,Artesia,"422 W Main St, Artesia, NM 88210",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0170,AFY_BATCH_PRODUCTION_20260821_R3,2066,'47031,Tennessee,Coffee,62419,Miller Electrical Contractors Inc,ChIJnZf4BxBpYYgRCYav9-sIIrY,,49,60,Manchester,"122 Paradise St, Manchester, TN 37355",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0171,AFY_BATCH_PRODUCTION_20260821_R3,1824,'40047,Oklahoma,Garfield,61779,Faith Mechanical,ChIJGVY8I0nXr4cRHFQlkBCHmRg,,49,60,North Enid,"3329 N 4th St, North Enid, OK 73701",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0172,AFY_BATCH_PRODUCTION_20260821_R3,1909,'42015,Pennsylvania,Bradford,59600,Crayton's Contracting,ChIJCXV6DJal2okRaPFy4Kl_j5w,,49,60,Ulster,"683 Comstock Rd, Ulster, PA 18850",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0173,AFY_BATCH_PRODUCTION_20260821_R3,1510,'32005,Nevada,Douglas,50111,High Desert Electric Inc,ChIJv9KD_AK_mYAR7iyA0fUyiTQ,,49,60,Gardnerville,"865 Selkirk Cir, Gardnerville, NV 89460",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0174,AFY_BATCH_PRODUCTION_20260821_R3,1404,'30081,Montana,Ravalli,48582,Heiden Electric Inc.,ChIJbb8tPLSwXlMRQ4vE5OJF6zE,,49,53,Hamilton,"197 Eastside Hwy, Hamilton, MT 59840",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0175,AFY_BATCH_PRODUCTION_20260821_R3,9043,'25027,Massachusetts,Worcester,0,DMH Electric Inc.,ChIJteRF1sDv44kRTB_mR8RWQ0s,,49,60,Sterling,"29 Legate Hill Rd, Sterling, MA 01564",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0176,AFY_BATCH_PRODUCTION_20260821_R3,9012,'10005,Delaware,Sussex,0,Hazzard Electric,ChIJSyI3KLWwuIkRTUT07Skl_Js,,49,60,Lewes,"252 American Legion Rd, Lewes, DE 19958",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0177,AFY_BATCH_PRODUCTION_20260821_R3,2628,'55073,Wisconsin,Marathon,139432,Seliger Electric Inc,ChIJfUA0HkccAIgRGVmu-9h_Z-A,,48,60,Marathon City,"225 N 128th Ave # A, Marathon City, WI 54448",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0178,AFY_BATCH_PRODUCTION_20260821_R3,1557,'35045,New Mexico,San Juan,120340,Technical Electric,ChIJ2bX5etd3PIcRvJNCyFrajnM,,48,60,Aztec,"24 Rd 3118, Aztec, NM 87410",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0179,AFY_BATCH_PRODUCTION_20260821_R3,2056,'47011,Tennessee,Bradley,115465,MPS Inc.,ChIJ-VSN56krXogRHLwujnYbS6c,,48,60,Cleveland,"1401 Jones Ave SW, Cleveland, TN 37311",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0180,AFY_BATCH_PRODUCTION_20260821_R3,2516,'53015,Washington,Cowlitz,114885,Lukken Electric,ChIJ3wd_1AEOlFQR75U0eFka2pw,,48,60,Castle Rock,"833 Fir Ln Pl, Castle Rock, WA 98611",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
