BATCH-R3-0641,AFY_BATCH_PRODUCTION_20260821_R3,2658,'56001,Wyoming,Albany,38558,Primary Electric,ChIJFyUDteePaIcRjalUBM9MAHs,,26,60,Laramie,"2332 S Cottonwood Dr, Laramie, WY 82070",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0642,AFY_BATCH_PRODUCTION_20260821_R3,2672,'56029,Wyoming,Park,31171,Bar T Electric,ChIJ2Xv_wIhTSVMRRmlV-QVmZLI,,26,60,Powell,"488 W North St, Powell, WY 82435",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0643,AFY_BATCH_PRODUCTION_20260821_R3,2381,'50005,Vermont,Caledonia,30414,Sutton River Electrical,ChIJ48xAs7oxtEwR_Sr8enJHS2I,,26,60,Lyndon,"613 Calendar Brook Rd, Lyndonville, VT 05851",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0644,AFY_BATCH_PRODUCTION_20260821_R3,1881,'41013,Oregon,Crook,27564,Prineville Electric Inc,ChIJnY6lKGoyuVQR7vlZZKkiQvI,,26,60,Prineville,"133 NW 4th St, Prineville, OR 97754",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0645,AFY_BATCH_PRODUCTION_20260821_R3,1397,'30067,Montana,Park,18214,Crazy Mountain Electric,ChIJo9Ono-8JRVMR1gwwtuTMV9Y,,26,60,Wilsall,"202 W Lewis St West, Wilsall, MT 59086",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0646,AFY_BATCH_PRODUCTION_20260821_R3,1893,'41043,Oregon,Linn,132843,Positive Electric Inc,ChIJLYTf2ZJswFQRTtetdVphxW8,,25,60,Albany,"1879 Fescue St SE, Albany, OR 97322",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0647,AFY_BATCH_PRODUCTION_20260821_R3,1031,'25003,Massachusetts,Berkshire,128224,Gabriel Electric LLC,ChIJdQCEuPVn54kRp49VeveGcKs,,25,60,Great Barrington,"1091main st, Housatonic, MA 01236",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0648,AFY_BATCH_PRODUCTION_20260821_R3,2516,'53015,Washington,Cowlitz,114885,Advanced Electrical Technologies,ChIJF_9a745rlFQRYECMqX5pqY0,,25,60,Longview,"1110 Columbia Blvd, Longview, WA 98632",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0649,AFY_BATCH_PRODUCTION_20260821_R3,1883,'41019,Oregon,Douglas,111951,Central Electrical Services,ChIJ48FN7XYdxFQRMMlH1Ar4Cu4,,25,60,Sutherlin,"1273 Duke Ave, Sutherlin, OR 97479",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0650,AFY_BATCH_PRODUCTION_20260821_R3,1690,'38015,North Dakota,Burleigh,103251,Seifert Electric,ChIJAQAAAHB411IR19e3mox_6dQ,,25,60,Bismarck,"907 E Front Ave, Bismarck, ND 58504",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0651,AFY_BATCH_PRODUCTION_20260821_R3,2668,'56021,Wyoming,Laramie,102938,Master Controls LLC,ChIJSeUxVmQJb4cRksOUcc3A2J0,,25,60,Cheyenne,"1607 Capitol Ave, Cheyenne, WY 82001",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0652,AFY_BATCH_PRODUCTION_20260821_R3,1899,'41059,Oregon,Umatilla,81119,Fred Carlson Jr,ChIJLbM7Jfq7olQRTwgfhD8ash4,,25,60,Hermiston,"30588 Oldfield St, Hermiston, OR 97838",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0653,AFY_BATCH_PRODUCTION_20260821_R3,1280,'29051,Missouri,Cole,77908,Thomas Electrical Inc,ChIJmbk8wURe24cRgwNEZU6IWpw,,25,53,Jefferson City,"507 Landers Way, Jefferson City, MO 65109",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0654,AFY_BATCH_PRODUCTION_20260821_R3,1388,'30049,Montana,Lewis and Clark,75331,Echo Enterprises Electrical Contracting,ChIJZ_RXUIpTQ1MRVJuY2bImliU,,25,60,Helena,"988 Cheryl Rd, Helena, MT 59602",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-0655,AFY_BATCH_PRODUCTION_20260821_R3,1547,'35025,New Mexico,Lea,74749,Casedhole Solutions,ChIJ-dSX9lmV_IYR3xtPQ3SDW-4,,25,60,Hobbs,"2724 NW County Rd, Hobbs, NM 88240",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
