BATCH-R3-1021,AFY_BATCH_PRODUCTION_20260821_R3,647,'19021,Iowa,Buena Vista,20449,Storm Lake II Power Assoc LLC,ChIJU9Obnaw4jYcRDe620O0Gj58,,11,56,Alta,"5320 50th Ave, Alta, IA 51002",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1022,AFY_BATCH_PRODUCTION_20260821_R3,1144,'27091,Minnesota,Martin,19440,Custom Electric LLC,ChIJUbCewjGk9IcRLlckpik92y4,,11,60,Trimont,"147 200th St, Trimont, MN 56176",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1023,AFY_BATCH_PRODUCTION_20260821_R3,429,'16009,Idaho,Benewah,10508,"M & S Electric, Inc.",ChIJ7Vq5bNA6YFMRNhDc3ljMOuo,,11,49,Saint Maries,"16684 ID-5, St Maries, ID 83861",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1024,AFY_BATCH_PRODUCTION_20260821_R3,9012,'10005,Delaware,Sussex,0,Lewis Electric Services,ChIJKcV4NkcBlSERo_tB_jzzF08,,11,60,Lincoln,"7385 Marshall St, Lincoln, DE 19960",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1025,AFY_BATCH_PRODUCTION_20260821_R3,9070,'34027,New Jersey,Morris,0,Mac Electric LLC,ChIJCVjxg5bQ82sRQPfNAuNoiYA,,11,60,East Hanover,"186 Mt Pleasant Ave, East Hanover, NJ 07936",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1026,AFY_BATCH_PRODUCTION_20260821_R3,9043,'25027,Massachusetts,Worcester,0,Nieves Electric LLC,ChIJWR-zxFI2zq0RUgBA4b5Xvxs,,11,60,Boylston,"53 Main St, Boylston, MA 01505",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1027,AFY_BATCH_PRODUCTION_20260821_R3,1534,'34037,New Jersey,Sussex,148063,EM Electrical Contractors,ChIJ66_qNTxww4kRYeG74hhirSQ,,10,60,Sparta,"3 Aaron Way, Sparta, NJ 07871",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1028,AFY_BATCH_PRODUCTION_20260821_R3,1816,'40031,Oklahoma,Comanche,122158,Johnson's Electric Service,ChIJaSZzPccYrYcRbdgLkzLLbKc,,10,60,Lawton,"820 SE 3rd St, Lawton, OK 73501",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1029,AFY_BATCH_PRODUCTION_20260821_R3,2516,'53015,Washington,Cowlitz,114885,Cowlitz Electric LLC,ChIJSV46cyUPlFQRKs1p-0UCLEY,,10,60,Castle Rock,"751 Schaffran Rd, Castle Rock, WA 98611",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1030,AFY_BATCH_PRODUCTION_20260821_R3,1535,'34041,New Jersey,Warren,112953,Black River Electrical Contracting,ChIJq6rjANqbw4kR9r2Q97HdMjk,,10,60,Hackettstown,"699 Washington St b, Hackettstown, NJ 07840",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1031,AFY_BATCH_PRODUCTION_20260821_R3,1690,'38015,North Dakota,Burleigh,103251,T&M Electric Inc.,ChIJCcn-kzGD11IRTBjsULu7HXg,,10,60,Bismarck,"1321 S 12th St, Bismarck, ND 58504",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1032,AFY_BATCH_PRODUCTION_20260821_R3,717,'19169,Iowa,Story,101291,Nelson Electric Company,ChIJEWlNfFZl7ocRgTyDI4M4S2o,,10,56,Ames,"239 S Bell Ave, Ames, IA 50010",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1033,AFY_BATCH_PRODUCTION_20260821_R3,2446,'51121,Virginia,Montgomery,98434,"Tony Houff Electrical Contractor, Inc.",ChIJNZj_96CTTYgRQ9kYP9Ow1Wg,,10,60,Christiansburg,"894 Radford St, Christiansburg, VA 24073",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1034,AFY_BATCH_PRODUCTION_20260821_R3,1060,'26055,Michigan,Grand Traverse,96729,Bierlein Trombley Electric (BTE-TC),ChIJ3W3HarmtCCoRjQA7Tkjs7ZA,,10,60,Traverse City,"3707 Elmers Industrial Dr, Traverse City, MI 49685",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1035,AFY_BATCH_PRODUCTION_20260821_R3,2523,'53029,Washington,Island,85657,Fjord Electric,ChIJCcLyHA5fhVQRXZFc-iPh7SA,,10,60,Camano,"848 N Sunrise Blvd Ste B #122, Camano, WA 98282",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1036,AFY_BATCH_PRODUCTION_20260821_R3,2670,'56025,Wyoming,Natrona,80526,Power Plus Electric,ChIJwWAcdey9YIcRMHw9mHv_qNw,,10,60,Casper,"4155 Legion Ln Ste 8, Casper, WY 82609",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1037,AFY_BATCH_PRODUCTION_20260821_R3,1526,'33005,New Hampshire,Cheshire,78269,"SV Electric, LLC",ChIJS6Et4nZz4YkRKAfr26plxko,,10,60,Keene,"613 West St, Keene, NH 03431",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1038,AFY_BATCH_PRODUCTION_20260821_R3,1280,'29051,Missouri,Cole,77908,McCarty Electrical Services,ChIJPVSk8URe24cRPG-pPpzdoGA,,10,53,Jefferson City,"208 E McCarty St, Jefferson City, MO 65101",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1039,AFY_BATCH_PRODUCTION_20260821_R3,1388,'30049,Montana,Lewis and Clark,75331,Integrity Electrical Contractors Inc.,ChIJWaazBMlVQ1MRpFngyWXWEYA,,10,60,Helena,"3101 Bozeman Ave, Helena, MT 59601",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
BATCH-R3-1040,AFY_BATCH_PRODUCTION_20260821_R3,1880,'41011,Oregon,Coos,63992,Farwest Electric Services,ChIJC4GRtgqFw1QRX_v4XIKTrQk,,10,37,North Bend,"526 Virginia Ave, North Bend, OR 97459",OPERATIONAL,TEXT_SEARCH_PRO_IDENTITY,
